Name,Price,Image,Lab,Active,URL,Pharmacy
DOSTINEX TAB 0.5MG X8,"₡ 44.873,69 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/9351505.jpg,,CABERGOLINA,https://www.farmacialabomba.com/detalle-producto/DOSTINEX-TAB-0-5MG-X8-9351505,labomba
ÁBACO PRUEBA DE FERTILIDAD MASCULINA,"₡ 17.826,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/994ca76e6124539-2.png,,,https://www.fischelenlinea.com/detalle-producto/ABACO-PRUEBA-DE-FERTILIDAD-MASCULINA-4684539,fishel
,,,,,https://sucreenlinea.com/0021415-bisolvon-linctus-ad-120-ml-jbe.html,sucre
SANDOZ ROTHROM 20MG X 30 UNIDADES,"₡ 21.400,42 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/849d8dad3778179-ROTHROM-TAB-20-MG-X-30-UNIDAD-ES-650x450px.png,,,https://www.farmacialabomba.com/detalle-producto/SANDOZ-ROTHROM-20MG-X-30-UNIDADES-3778179,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ABBOTT-SIMILAC-3-HMO-850-GR-7236229,fishel
CO-APROVEL COMPRIMIDOS 150 MG,"₡20,634.60",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00191-0021800_01_2.png,SANOFI AVENTIS,IRBESARTAN+DIURETICO,https://sucreenlinea.com/0021800-co-aprovel-150-mg-x-14-comp.html,sucre
YASMIN TABLETAS VIA ORAL,"₡ 14.840,45 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/d5d762918658502-YASMIN-TAB-X21.jpg,,DROSPIRENONA + ETINILESTRADIOL,https://www.farmacialabomba.com/detalle-producto/YASMIN-TABLETAS-VIA-ORAL-8658502,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ABCUTS-SLEEK-LEAN-MIDSECTION-SOLUTION-120-CAPSULAS-1183238,fishel
CO-APROVEL COMPRIMIDOS 300/12.5 MG,"₡22,655.22",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00190-0021850_05_2.png,SANOFI AVENTIS,IRBESARTAN+DIURETICO,https://sucreenlinea.com/0021850-co-aprovel-300-12-5-mg-x14-com.html,sucre
BOLARIA 24 mg x 20 COMPRIMIDOS,"₡ 17.015,60 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/dcf6843BOLARIA-24-COM.png,,DICLORHIDRATO DE BETAHISTINA,https://www.farmacialabomba.com/detalle-producto/BOLARIA-24-MG-X-20-COMPRIMIDOS-8348759,labomba
ABINTRA NUTRICION ESPECIALIZADA 27 GR EN POLVO VIA ORAL,"₡ 8.827,04 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/172648a87465000-Abintra-Sobres-27g.jpg,,SUPLEMENTO NUTRICIONAL,https://www.fischelenlinea.com/detalle-producto/ABINTRA-NUTRICION-ESPECIALIZADA-27-GR-EN-POLVO-VIA-ORAL-7465000,fishel
CO-APROVEL COMPRIMIDOS 300/25 MG,"₡26,206.86",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00189-0021900_01_2.png,SANOFI AVENTIS,IRBESARTAN+DIURETICO,https://sucreenlinea.com/0021900-co-aprovel-300-25-mg-x-14-comp.html,sucre
ENFAMIL FÓRMULA INFANTIL CONFORT PREMIUM 800 GR,"₡ 30.029,79 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/9fe43aab6731593-.png,,N/A,https://www.farmacialabomba.com/detalle-producto/ENFAMIL-FORMULA-INFANTIL-CONFORT-PREMIUM-800-GR-6731593,labomba
ABLAZOR COLÁGENO HIDROLIZADO 10 GR 30 SOBRES,"₡ 27.940,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/b23fd9339693679.png,,"COLÁGENO HIDROLIZADO PEPTAN, VITAMINA C Y VITAMINA D3",https://www.fischelenlinea.com/detalle-producto/ABLAZOR-COLAGENO-HIDROLIZADO-10-GR-30-SOBRES-9693679,fishel
CO-PLAVIX COMPRIMIDOS 75 MG,"₡29,058.78",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00188-0022060_01_2.png,SANOFI AVENTIS,CLOPIDOGREL+ACIDO ACETILSALICILICO,https://sucreenlinea.com/0022060-co-plavix-75-mg-x-14-comp.html,sucre
EXFORGE 5 MG/160 MG X28 TABLETAS VIA ORAL,"₡ 30.900,03 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/114d29ea5240770-Exforge-Tabletas-5-mg-160-mg-x28-2.jpg,,AMLODIPINO BESILATO + VALSARTAN,https://www.farmacialabomba.com/detalle-producto/EXFORGE-5-MG-160-MG-X28-TABLETAS-VIA-ORAL-5240770,labomba
ABRILAR 100 ML JARABE VIA ORAL,"₡ 9.912,64 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/532453b08340150-ABRILAR-JBE-X100-ML.jpg,,HEDERA HELIX,https://www.fischelenlinea.com/detalle-producto/ABRILAR-100-ML-JARABE-VIA-ORAL-8340150,fishel
DOGMATIL CAPSULAS 50 MG,"₡15,446.88",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/2/821-0022350_01_2.png,SANOFI AVENTIS,SULPIRIDA,https://sucreenlinea.com/0022350-dogmatil-50-mg-x-30-caps.html,sucre
ALCOHOL GALON DESNATURALIZADO 3785ML,"₡ 9.881,19 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99000179.jpg,,N/A,https://www.farmacialabomba.com/detalle-producto/ALCOHOL-GALON-DESNATURALIZADO-3785ML-7481747,labomba
ABRILAR 200 ML JARABE VIA ORAL,"₡ 14.490,94 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/dc5619328346110-Abrilar-Jarabe-200ml.jpg,,HEDERA HELIX,https://www.fischelenlinea.com/detalle-producto/ABRILAR-200-ML-JARABE-VIA-ORAL-8346110,fishel
,,,,,https://sucreenlinea.com/0022710-enterogermina-2000-m-x-12-caps.html,sucre
TOREZA 20 MG TABLETAS VÍA ORAL,"₡ 13.610,14 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99001353.jpg,,ROSUVASTATINA,https://www.farmacialabomba.com/detalle-producto/TOREZA-20-MG-TABLETAS-VIA-ORAL-6893013,labomba
ABRILAR EA 575 CON MENTOL JARABE 200 ML,"₡ 14.173,88 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/e0fcb0d6ABRILAR-MENTOLADO-_1-100.jpg,,Extracto Seco de Hojas de Hiedra (Hedera Helix),https://www.fischelenlinea.com/detalle-producto/ABRILAR-EA-575-CON-MENTOL-JARABE-200-ML-8348595,fishel
FLAGYSTATIN-V OVULOS 500 MG,"₡13,823.04",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1316-0023100_01_2.png,SANOFI AVENTIS,METRONIDAZOL,https://sucreenlinea.com/0023100-flagystatin-v-500-mg-x-10-ovul.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/LIPOLESS-20MG-X-14-TABLETAS-RECUBIERTAS-1641303,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ABRILAR-EFERVESCENTE-VIA-ORAL-8343478,fishel
,,,,,https://sucreenlinea.com/0023125-gelicart-10-grs-x-30-sobres.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/MEDILAB-LOCION-REFRESCANTE-250-ML-1773772,labomba
ACC EXTRACTOR LECHE MANUAL,"₡ 29.973,25 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/3545840.jpg,,SIN ASIGNAR,https://www.fischelenlinea.com/detalle-producto/ACC-EXTRACTOR-LECHE-MANUAL-3545840,fishel
,,,,,https://sucreenlinea.com/0023140-geriatric-pharmaton-x-100-caps.html,sucre
CALOX SACARINA GOTAS 120 ml,"₡ 3.500,25 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99055247.jpg,,N/A,https://www.farmacialabomba.com/detalle-producto/CALOX-SACARINA-GOTAS-120-ML-9137065,labomba
ACCU CHECK ACTIVE TIRAS 50 U 1,"₡ 16.975,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/6148012d3310002.jpg,,TIRAS REACTIVAS GLUCOSA,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-ACTIVE-TIRAS-50-U-1-3310002,fishel
,,,,,https://sucreenlinea.com/0023143-geriatric-pharmaton-x-30-caps.html,sucre
ISOPTIN SR 240 MG TABLETAS VIA ORAL,"₡ 29.240,22 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/9b3e480b5853225-ISOPTIN-SR-240-MG-TABLE.png,,VERAPAMILO,https://www.farmacialabomba.com/detalle-producto/ISOPTIN-SR-240-MG-TABLETAS-VIA-ORAL-5853225,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-INSTANT-GLUCOMETRO-3317145,fishel
LACTACYD BREEZE PRO-BIO SOLUCION 200 ML,"₡6,754.01",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/6/8/687-0023275_01_2.png,SANOFI AVENTIS,GENERAL,https://sucreenlinea.com/0023275-lactacyd-200-ml-breeze-pro-bio.html,sucre
VALDOXAN 25 MG TABLETAS VIA ORAL,"₡ 48.500,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/279762098770360-VALDOXAN-TAB-25MG-X28.jpg,,AGOMELATINA,https://www.farmacialabomba.com/detalle-producto/VALDOXAN-25-MG-TABLETAS-VIA-ORAL-8770360,labomba
ACCU CHECK INSTANT TIRAS 50 U 1,"₡ 23.021,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/2f2b5fbc3317084-Accu-Chek-Tiras-reactivas-instant.jpg,,KIT DIAGNÓSTICO GLUCOSA,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-INSTANT-TIRAS-50-U-1-3317084,fishel
LACTACYD DELICATA AROMA JAZMIN PRO-BIO SOLUCION 200 ML,"₡6,754.01",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1317-0023285_01_2.png,SANOFI AVENTIS,GENERAL,https://sucreenlinea.com/0023285-lactacyd-200ml-del-fem-pro-bio.html,sucre
VYTORIN 10MG/40MG TABLETAS VIA ORAL,"₡ 47.093,40 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/f98a91bd6930828-VYTORIN-TAB-10_40MG-X28b.jpg,,EZETIMIBA,https://www.farmacialabomba.com/detalle-producto/VYTORIN-10MG-40MG-TABLETAS-VIA-ORAL-6930828,labomba
ACCU CHECK PERFORMA TIRAS 50 U 1,"₡ 20.986,98 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/b562a6983310724.jpg,,TIRAS REACTIVAS GLUCOSA,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-PERFORMA-TIRAS-50-U-1-3310724,fishel
LACTACYD FEMINA FLORAL PRO-BIO SOLUCION 200 ML,"₡6,923.51",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1318-0023310_01_2.png,SANOFI AVENTIS,GENERAL,https://sucreenlinea.com/0023310-lactacyd-200-ml-femina-pro-bio.html,sucre
EPIVAL 250 mg x 60 TABLETAS,"₡ 42.738,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/3201415.jpg,,ACIDO VALPROICO,https://www.farmacialabomba.com/detalle-producto/EPIVAL-250-MG-X-60-TABLETAS-3201415,labomba
ACCU CHECK SOFTCLICK LANCETAS 25 U,"₡ 3.472,19 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/6b2b6a7b3318481.jpg,,LANCETAS,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-SOFTCLICK-LANCETAS-25-U-3318481,fishel
LANTUS INSULINA GLARGINA AMPOLLA 100 / UL 10 ML,"₡58,420.50",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0023400_LANTUS_100_UI-10_ML_X_1_VIAL_-2_2.png,SANOFI AVENTIS,INSULINA,https://sucreenlinea.com/0023400-lantus-100-ui-10-ml-x-1-vial.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/ATROLIP-10-MG-X-14-TABLETAS-6030245,labomba
ACCU CHECK SOFTCLICK STANDART,"₡ 19.704,68 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/cbb8a5393317865.jpg,,TIRA LANCETAS,https://www.fischelenlinea.com/detalle-producto/ACCU-CHECK-SOFTCLICK-STANDART-3317865,fishel
LANTUS SOLOSTAR INSULINA GLARGINA AMPOLLA 100 / UL 10 ML,"₡21,433.26",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0023600_LANTUS_SOLOSTAR_100_J1537UI_X_1CART_-2_2.png,SANOFI AVENTIS,INSULINA,https://sucreenlinea.com/0023600-lantus-solostar-100-j1537ui-x-1cart.html,sucre
RUPATADINA 10mg TAB,"₡ 803,76 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/e64c00b9137107-Rupatadina-10mg-x-10-tab.png,,RUPATADINA,https://www.farmacialabomba.com/detalle-producto/RUPATADINA-10MG-TAB-9137107,labomba
ACCU-ANSWER PB TECH TIRA REACTIVA DE GLUCOSA EN SANGRE B1N 50 UNIDADES,"₡ 12.913,08 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/f9a5c67f2610677-PB-TECH-ACCU.jpg,,,https://www.fischelenlinea.com/detalle-producto/ACCU-ANSWER-PB-TECH-TIRA-REACTIVA-DE-GLUCOSA-EN-SANGRE-B1N-50-UNIDADES-2610677,fishel
LANTUS SOLOSTAR AMPOLLA 3 ML,"₡21,119.10",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0023605_1.jpg,SANOFI AVENTIS,INSULINA,https://sucreenlinea.com/0023605-lantus-solostar100ui-x-1-cart-s-aguja.html,sucre
LUVOX 100 MG TABLETAS VIA ORAL,"₡ 43.940,73 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/7fc03c2f8344505-LUVOX-TAB-100MG-X30.jpg,,FLUVOXAMINA MALEATO,https://www.farmacialabomba.com/detalle-producto/LUVOX-100-MG-TABLETAS-VIA-ORAL-8344505,labomba
ACCU-ANSWER ZH-G01 BLOOD GLUCOSE MONITORING SYSTEM,"₡ 17.389,64 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/46025002610684-650x450.jpg,,,https://www.fischelenlinea.com/detalle-producto/ACCU-ANSWER-ZH-G01-BLOOD-GLUCOSE-MONITORING-SYSTEM-2610684,fishel
MUCOSOLVAN JARABE 120 ML,"₡8,027.40",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/m/u/mucosolvan-120ml.jpg,SANOFI AVENTIS,AMBROXOL,https://sucreenlinea.com/0024430-mucosolvan-15-mg-120-ml-jbe.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/CAPRIMIDA-D-FORTE-CAPSULAS-VIA-ORAL-6434504,labomba
ACCU-CHEK GLUCÓMETRO GUIDE,"₡ 44.075,50 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/c32565ab3316742-ACCU-CHEK-GLUC-METRO-GUIDE-1-UNIDAD-ES-650X450.jpg,,"Medidor de glucemia Accu-Chek Guide con pilas, Dispositivo de punción Accu-Chek Softclix, Lancetas Accu-Chek Softclix, Estuche, Instrucciones de uso",https://www.fischelenlinea.com/detalle-producto/ACCU-CHEK-GLUCOMETRO-GUIDE-3316742,fishel
NEO-MELUBRINA JARABE 250 MG / 100 ML,"₡10,135.74",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/n/e/neo-melubrina-100ml.jpg,SANOFI AVENTIS,METAMIZOL SODICO,https://sucreenlinea.com/0024750-neo-melubrina-250-mg-100ml-jarabe.html,sucre
ALCAMES CLOTRIMAZOL 1% CREMA DERMICA 30g,"₡ 2.346,65 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/1645357.jpg,,CLOTRIMAZOL,https://www.farmacialabomba.com/detalle-producto/ALCAMES-CLOTRIMAZOL-1-CREMA-DERMICA-30G-1645357,labomba
ACCU-CHEK GLUCÓMETRO GUIDE + 25 TIRAS REACTIVAS,"₡ 43.965,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/b1b48dc4MicrosoftTeams-image-1-.png,,,https://www.fischelenlinea.com/detalle-producto/ACCU-CHEK-GLUCOMETRO-GUIDE-25-TIRAS-REACTIVAS-3312556,fishel
PHARMATON KIDDI JARABE 100 ML,"₡7,162.44",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/p/h/pharmaton-kiddi.jpg,SANOFI AVENTIS,MULTIVITAMINICO,https://sucreenlinea.com/0024875-pharmaton-kiddi-100-jbe.html,sucre
PRETERAX 5MG/1.25MG TABLETAS VIA ORAL,"₡ 32.089,53 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/1853dec58776800-PRETERAX-TAB-5MG_1.25MG-X30b.jpg,,INDAPAMIDA + PERINDPRIL,https://www.farmacialabomba.com/detalle-producto/PRETERAX-5MG-1-25MG-TABLETAS-VIA-ORAL-8776800,labomba
ACCU-CHEK TIRAS REACTIVAS GUIDE 50 UNIDADES,"₡ 25.601,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/fe8f54ae3316841.jpg,,,https://www.fischelenlinea.com/detalle-producto/ACCU-CHEK-TIRAS-REACTIVAS-GUIDE-50-UNIDADES-3316841,fishel
PLAQUINOL TABLETAS 400 MG,,https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/4/847-0024900_01_2.png,SANOFI AVENTIS,HIDROXICLOROQUINA SULFATO,https://sucreenlinea.com/0024900-plaquinol-400-mg-x-30-tabs.html,sucre
ALCOHOL FRICCION 250 ML (QUIFLO),"₡ 607,56 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99000172.jpg,,ALCOHOL,https://www.farmacialabomba.com/detalle-producto/ALCOHOL-FRICCION-250-ML-QUIFLO-7484543,labomba
ACEITE AGUACATE 65 ML,"₡ 700,60 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/7083852.jpg,,ACEITE,https://www.fischelenlinea.com/detalle-producto/ACEITE-AGUACATE-65-ML-7083852,fishel
PLAVIX COPIDOGREL COMPRIMIDOS 75 MG,"₡27,951.06",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/4/848-0024950_01_2.png,SANOFI AVENTIS,CLOPIDOGREL,https://sucreenlinea.com/0024950-plavix-75-mg-x-14-comp.html,sucre
LITOXA -A CHEMO CAPS 250MG X30,"₡ 22.100,14 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99000583.jpg,,ACIDO URSODEOXICOLICO,https://www.farmacialabomba.com/detalle-producto/LITOXA-A-CHEMO-CAPS-250MG-X30-4593285,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ACEITE-CITRONELA-LOCION-120-ML-7480130,fishel
,,,,,https://sucreenlinea.com/0025450-profenid-ped-1-mg-150-ml-jarabe.html,sucre
PARMITAL 1 mg x 30 TABLETAS,"₡ 37.830,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99005918.jpg,,PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO,https://www.farmacialabomba.com/detalle-producto/PARMITAL-1-MG-X-30-TABLETAS-3591862,labomba
ACEITE DE BACALAO 120 ML,"₡ 4.558,42 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6010057.jpg,,VITAMINAS COMBINACIÓN,https://www.fischelenlinea.com/detalle-producto/ACEITE-DE-BACALAO-120-ML-6010057,fishel
,,,,,https://sucreenlinea.com/0025745-selsun-azul-suave-manejable-200-ml-sh-anticaspa.html,sucre
CALOX CITICOLINA 500 mg x 10 TABLETAS,"₡ 13.499,57 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99084154.jpg,,CITICOLINA,https://www.farmacialabomba.com/detalle-producto/CALOX-CITICOLINA-500-MG-X-10-TABLETAS-9130191,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ACEITE-DE-BACALAO-240-ML-6010060,fishel
,,,,,https://sucreenlinea.com/0026090-topimax-2-5-mg-10-grs-crema.html,sucre
COZAAR XQ 5MG/100MG TABLETAS VIA ORAL,"₡ 39.990,36 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/8b1469cc6931239-COZAAR-XQ-TAB-5MG_100MG-X30b.jpg,,AMLODIPINO BESILATO + LOSARTAN POTASICO,https://www.farmacialabomba.com/detalle-producto/COZAAR-XQ-5MG-100MG-TABLETAS-VIA-ORAL-6931239,labomba
ACEITE MINERAL 240 ML,"₡ 3.445,00 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/9954039.jpg,,SIN ASIGNAR,https://www.fischelenlinea.com/detalle-producto/ACEITE-MINERAL-240-ML-9954039,fishel
,,,,,https://sucreenlinea.com/0028020-xuniro-10-mg-x-14-tabs.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/ENERMAX-PLUS-X-25-BLISTER-X2-1649052,labomba
ACEPRESS 150 MG TABLETAS,"₡ 8.351,52 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6039425.jpg,,IRBESARTÁN,https://www.fischelenlinea.com/detalle-producto/ACEPRESS-150-MG-TABLETAS-6039425,fishel
XUNIRO TABLETAS 20 MG,"₡20,396.94",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0028030.jpg,SANOFI AVENTIS,ROSUVASTATINA,https://sucreenlinea.com/0028030-xuniro-20-mg-x-14-tabs.html,sucre
FILODERMA CREMA ACLARANTE QUITAMANCHAS 50 GR,"₡ 3.030,01 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/4f7453161641224.jpg,,"Paraffinum liquidum, arbutn, urea, cetyl alcohol, gliceryl stearate, stearic acid, kojic acid, petrolatum, propylene glycol, glycerin, dimethicone, ciclomethicone, ceteareth 12&20, paraffin, bees wax, malic acid, cocamidopropyl betaine, lysine, carnitine, biotin, titanium dioxide, parfum, EDTA tetrasodic, sodium metabisulfite, diazolidinil urea & IPBC.",https://www.farmacialabomba.com/detalle-producto/FILODERMA-CREMA-ACLARANTE-QUITAMANCHAS-50-GR-1641224,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ACETAMINOFEN-CODEINA-500MG-30MG-TABLETAS-VIA-ORAL-S7723734,fishel
BRINTELLIX COMPRIMIDOS 10 MG,"₡27,334.98",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0030330_BRINTELLIX_10_MG_X_14_COMP-2_2.png,LUNDBECK,VORTIOXETINA,https://sucreenlinea.com/0030330-brintellix-10-mg-x-14-comp.html,sucre
EUCERIN GEL SYNDET 250 ML,"₡ 8.800,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/40a66fc83746182.png,,N/A,https://www.farmacialabomba.com/detalle-producto/EUCERIN-GEL-SYNDET-250-ML-3746182,labomba
ACETAMINOFEN CODEINA 500MG/30MG TABLETAS VÍA ORAL,"₡ 234,60 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/a41236a37723734.png,,ACETAMINOFEN-CODEÍNA,https://www.fischelenlinea.com/detalle-producto/ACETAMINOFEN-CODEINA-500MG-30MG-TABLETAS-VIA-ORAL-7723734,fishel
LEXAPRO TABLETAS 10 MG,"₡30,083.88",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/6/7/673-0032950_01_2.png,LUNDBECK,ESCITALOPRAM,https://sucreenlinea.com/0032950-lexapro-10-mg-x-14-tabs.html,sucre
ACI TIP 200 ML JARABE VIA ORAL,"₡ 10.760,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/664e8b658340205-20-comprimidos-ACI-TIP-200-ML-.jpg,,MAGALDRATO + SIMETICONA,https://www.farmacialabomba.com/detalle-producto/ACI-TIP-200-ML-JARABE-VIA-ORAL-8340205,labomba
ACETAMINOFEN JARABE CEREZA 90ML,"₡ 1.874,99 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6131901.jpg,,ACETAMINOFÉN,https://www.fischelenlinea.com/detalle-producto/ACETAMINOFEN-JARABE-CEREZA-90ML-6131901,fishel
LEXAPRO TABLETAS 10 MG,"₡47,766.60",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/6/7/672-0033000_01_2.png,LUNDBECK,ESCITALOPRAM,https://sucreenlinea.com/0033000-lexapro-10-mg-x-28-tabs.html,sucre
SAXENDA PRELLENADA  6MG/ML  3 DISPOSITIVOS,"₡ 171.809,99 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/f68232fc6020370.jpg,,"""Liraglutida 6mg/ml  Fosfato disódico dihidratado, propilenglicol, fenol, ácido clorhídrico e hidróxido de sodio y agua para inyectables""",https://www.farmacialabomba.com/detalle-producto/SAXENDA-PRELLENADA-6MG-ML-3-DISPOSITIVOS-6020370,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/ACETAMINOFEN-MCK-500-MG-TABLETAS-VIA-ORAL-6650020,fishel
LEXAPRO COMPRIMIDOS 20 MG,"₡47,124.00",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/0033050_LEXAPRO_20_MG_X_14_COMP_-2_2.png,LUNDBECK,ESCITALOPRAM,https://sucreenlinea.com/0033050-lexapro-20-mg-x-14-comp.html,sucre
CIBLEX 30 MG TABLETAS VIA ORAL,"₡ 41.640,19 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/c33f0026430734-CIBLEX-TAB-30MG-X30.jpg,,MIRTAZAPINA,https://www.farmacialabomba.com/detalle-producto/CIBLEX-30-MG-TABLETAS-VIA-ORAL-6430734,labomba
ACETAMINOFEN MK GOTAS 100MG/ML,"₡ 4.580,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/6e9057336650030.jpg,,ACETAMINOFEN,https://www.fischelenlinea.com/detalle-producto/ACETAMINOFEN-MK-GOTAS-100MG-ML-6650030,fishel
ACEITE MENNEN REGULAR 100 ML,"₡2,058.86",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00135-0040100_03_2.png,COLGATE PALMOLIVE,GENERAL,https://sucreenlinea.com/0040100-aceite-mennen-regular-100-ml.html,sucre
